Posicao,Quartos,Vagas,DistIpanema,DistPraia,DistFavela,RendaMedia,RendaMovel,RendaMovelRua,Vu2009,Mes,Idade,Tipologia,AreaConstruida,VAL_UNIT,X,Y,lat,lng
1,0.01,0.01,929,156,39,1083455,640565,862010,2200,864,57.0,1,42,12780,685457.61,7457552.34,-22.979978343691712,-43.190808434394725
1,1.0,0.01,929,156,39,1083455,640565,862010,2200,864,57.0,1,42,16429,685457.61,7457552.34,-22.979978343691712,-43.190808434394725
1,0.01,0.01,929,156,39,1083455,640565,862010,2200,830,57.0,1,42,9524,685457.61,7457552.34,-22.979978343691712,-43.190808434394725
1,1.0,0.01,929,156,39,1083455,640565,862010,2200,801,56.0,1,42,11905,685457.61,7457552.34,-22.979978343691712,-43.190808434394725
0,0.01,0.01,929,156,39,1083455,640565,862010,2200,445,54.0,1,42,2619,685457.61,7457552.34,-22.979978343691712,-43.190808434394725
1,1.0,0.01,1290,277,293,1221509,1297874,1259692,2500,445,53.0,1,35,9000,685445.7,7457933.95,-22.976534136667045,-43.19097045813425
1,1.0,0.01,1290,277,293,1221509,1297874,1259692,2500,525,53.0,1,35,9714,685445.7,7457933.95,-22.976534136667045,-43.19097045813425
1,1.0,0.01,1290,277,293,1221509,1297874,1259692,2500,567,53.0,1,35,10857,685445.7,7457933.95,-22.976534136667045,-43.19097045813425
0,2.0,0.01,1053,140,90,1083455,989814,1036635,2200,405,54.0,1,61,3525,685502.4299,7457667.459,-22.97893394241012,-43.1903852183216
0,1.0,0.01,3143,230,583,1081057,969032,1025045,2100,825,57.0,1,20,10000,686882.99,7459290.82,-22.964122248543173,-43.17711943024815
0,0.01,0.01,3143,230,583,1081057,969032,1025045,2100,792,56.0,1,20,14750,686882.99,7459290.82,-22.964122248543173,-43.17711943024815
0,0.01,0.01,3143,230,583,1081057,969032,1025045,2100,918,57.0,1,20,16500,686882.99,7459290.82,-22.964122248543173,-43.17711943024815
0,2.0,0.01,2534,414,334,1194735,1360259,1277497,2500,904,57.0,1,45,14222,686107.9,7459020.04,-22.966653955882357,-43.18464417381916
0,2.0,0.01,2534,414,334,1194735,1360259,1277497,2500,862,57.0,1,45,14889,686107.9,7459020.04,-22.966653955882357,-43.18464417381916
1,2.0,0.01,2534,414,334,1194735,1360259,1277497,2500,918,57.0,1,48,13750,686107.9,7459020.04,-22.966653955882357,-43.18464417381916
0,2.0,1.0,2534,414,334,1194735,1360259,1277497,2500,904,57.0,1,45,16222,686107.9,7459020.04,-22.966653955882357,-43.18464417381916
1,1.0,0.01,2232,106,651,1447740,1755478,1601609,2700,862,56.0,1,50,13200,686157.58,7458663.83,-22.96986459092185,-43.18411679764348
0,0.01,0.01,1856,84,777,1447740,1408513,1428127,2700,864,56.0,1,35,11429,685910.6801,7458366.66,-22.972575323827048,-43.186488457715434
1,0.01,0.01,1856,84,777,1447740,1408513,1428127,2700,509,53.0,1,35,7429,685910.6801,7458366.66,-22.972575323827048,-43.186488457715434
0,0.01,1.0,1856,84,777,1447740,1408513,1428127,2700,573,53.0,1,35,9286,685910.6801,7458366.66,-22.972575323827048,-43.186488457715434
1,1.0,0.01,1856,84,777,1447740,1408513,1428127,2700,405,53.0,1,35,4000,685910.6801,7458366.66,-22.972575323827048,-43.186488457715434
1,0.01,0.01,1856,84,777,1447740,1408513,1428127,2700,918,56.0,1,35,11143,685910.6801,7458366.66,-22.972575323827048,-43.186488457715434
0,1.0,0.01,1856,84,777,1447740,1408513,1428127,2700,405,53.0,1,35,6514,685910.6801,7458366.66,-22.972575323827048,-43.186488457715434
1,0.01,0.01,1856,84,777,1447740,1408513,1428127,2700,864,56.0,1,35,12286,685910.6801,7458366.66,-22.972575323827048,-43.186488457715434
0,1.0,0.01,2325,382,399,1246831,1287422,1267127,2350,525,54.0,1,33,5152,685958.63,7458855.01,-22.968160687723127,-43.186079752690276
1,3.0,0.01,2074,332,598,1395924,1131660,1263792,2350,525,53.0,1,106,3774,685815.57,7458640.0,-22.97011798095618,-43.18744879230051
1,0.01,0.01,1798,210,622,1083455,758269,920862,2000,904,56.0,1,26,18077,685754.56,7458369.12,-22.97257055183356,-43.18801107811268
0,2.0,0.01,1720,318,469,1207360,1178260,1192810,2500,918,57.0,1,84,10119,685603.4185,7458336.182999998,-22.972884807175088,-43.18948089493183
1,3.0,0.01,2706,144,730,1083455,649605,866530,2000,405,53.0,1,118,3475,686542.6001,7458990.55,-22.966871545638035,-43.180402053519096
0,3.0,0.01,2706,144,730,1083455,649605,866530,2000,825,56.0,1,81,9012,686542.6001,7458990.55,-22.966871545638035,-43.180402053519096
1,1.0,0.01,3305,252,415,1081057,1160191,1120624,2100,484,53.0,1,40,7125,687025.9932,7459388.668,-22.963222726263165,-43.175736959256994
1,0.01,0.01,3305,252,415,1081057,1160191,1120624,2100,425,53.0,1,29,4138,687025.9932,7459388.668,-22.963222726263165,-43.175736959256994
1,1.0,0.01,3305,252,415,1081057,1160191,1120624,2100,525,53.0,1,29,4138,687025.9932,7459388.668,-22.963222726263165,-43.175736959256994
1,4.0,1.0,1495,548,181,1496791,2063441,1780116,2500,425,53.0,1,180,5278,685254.34,7458174.02,-22.974387879182682,-43.192865295793496
1,3.0,1.0,1495,548,181,1496791,2063441,1780116,2500,509,53.0,1,135,4370,685254.34,7458174.02,-22.974387879182682,-43.192865295793496
1,2.0,0.01,2797,361,563,1915512,1625314,1770413,2500,800,56.0,1,68,11471,686414.97,7459166.29,-22.96529910736333,-43.18166774183769
0,2.0,0.01,2797,361,563,1915512,1625314,1770413,2500,445,54.0,1,68,5882,686414.97,7459166.29,-22.96529910736333,-43.18166774183769
0,0.01,0.01,3408,223,276,1081057,570862,825960,2100,405,55.0,1,23,6087,687163.14,7459417.46,-22.96294734971313,-43.17440323545015
0,0.01,0.01,3408,223,276,1081057,570862,825960,2100,567,55.0,1,23,6522,687163.14,7459417.46,-22.96294734971313,-43.17440323545015
0,0.01,0.01,3408,223,276,1081057,570862,825960,2100,445,55.0,1,23,4348,687163.14,7459417.46,-22.96294734971313,-43.17440323545015
0,0.01,0.01,3408,223,276,1081057,570862,825960,2100,862,58.0,1,23,12391,687163.14,7459417.46,-22.96294734971313,-43.17440323545015
0,0.01,0.01,3408,223,276,1081057,570862,825960,2100,484,55.0,1,30,4333,687163.14,7459417.46,-22.96294734971313,-43.17440323545015
1,0.01,0.01,3408,223,276,1081057,570862,825960,2100,573,55.0,1,28,4286,687163.14,7459417.46,-22.96294734971313,-43.17440323545015
0,1.0,0.01,3408,223,276,1081057,570862,825960,2100,484,55.0,1,30,4667,687163.14,7459417.46,-22.96294734971313,-43.17440323545015
0,0.01,0.01,3408,223,276,1081057,570862,825960,2100,920,58.0,1,30,12667,687163.14,7459417.46,-22.96294734971313,-43.17440323545015
0,0.01,0.01,2219,430,446,1156319,909712,1033016,2600,525,53.0,1,21,4048,685821.21,7458791.48,-22.968749647871128,-43.18741203886451
0,2.0,0.01,2349,628,296,1156319,1294835,1225577,2600,930,55.0,1,83,10241,685709.58,7458959.57,-22.96724443548636,-43.18852073821515
0,2.0,0.01,1065,140,99,1083455,989814,1036635,2200,904,57.0,1,73,10137,685505.76,7457679.603999998,-22.978823914495955,-43.19035420578581
1,2.0,0.01,1732,209,583,1083455,918979,1001217,2000,918,56.0,1,52,9231,685717.21,7458312.2,-22.97308864887012,-43.188368425704276
1,1.0,0.01,1732,209,583,1083455,918979,1001217,2000,445,53.0,1,50,6000,685717.21,7458312.2,-22.97308864887012,-43.188368425704276
0,2.0,0.01,2406,921,121,1395924,1001269,1198597,1550,792,56.0,1,67,5224,685413.1229,7459072.823,-22.96625493715096,-43.191424982985154
1,2.0,0.01,2406,921,121,1395924,1001269,1198597,1550,573,54.0,1,67,6269,685413.1229,7459072.823,-22.96625493715096,-43.191424982985154
1,1.0,0.01,2406,921,121,1395924,1001269,1198597,1550,920,57.0,1,55,13818,685413.1229,7459072.823,-22.96625493715096,-43.191424982985154
1,1.0,0.01,2321,185,562,986211,1163740,1074976,2500,525,51.0,1,38,6447,686154.96,7458764.74,-22.968953775790453,-43.184154517962554
1,0.01,0.01,2321,185,562,986211,1163740,1074976,2500,573,51.0,1,38,6053,686154.96,7458764.74,-22.968953775790453,-43.184154517962554
1,0.01,0.01,2321,185,562,986211,1163740,1074976,2500,862,54.0,1,38,13158,686154.96,7458764.74,-22.968953775790453,-43.184154517962554
1,3.0,0.01,531,215,404,1308645,1262854,1285750,2100,567,52.0,1,83,5648,685392.62,7457143.95,-22.9836729195142,-43.1913930878951
1,1.0,0.01,531,215,404,1308645,1262854,1285750,2100,800,54.0,1,45,11889,685392.62,7457143.95,-22.9836729195142,-43.1913930878951
1,1.0,0.01,531,215,404,1308645,1262854,1285750,2100,360,52.0,1,48,6667,685392.62,7457143.95,-22.9836729195142,-43.1913930878951
0,3.0,0.01,2614,102,719,1582780,1879661,1731221,2700,573,53.0,1,130,3769,686495.6401,7458911.2,-22.96759325285859,-43.18085034994803
1,3.0,0.01,2614,102,719,1582780,1879661,1731221,2700,554,53.0,1,178,4775,686495.6401,7458911.2,-22.96759325285859,-43.18085034994803
0,3.0,0.01,2614,102,719,1582780,1879661,1731221,2700,445,53.0,1,129,4884,686495.6401,7458911.2,-22.96759325285859,-43.18085034994803
1,3.0,0.01,2614,102,719,1582780,1879661,1731221,2700,445,53.0,1,148,3378,686495.6401,7458911.2,-22.96759325285859,-43.18085034994803
0,3.0,0.01,1540,522,198,1496791,1431762,1464277,2500,862,57.0,1,88,8295,685302.42,7458213.91,-22.97402235902941,-43.192401252385686
1,3.0,0.01,2464,67,695,1357174,1060411,1208793,2700,385,53.0,1,113,4602,686392.29,7458798.21,-22.96862500920028,-43.18184442765806
0,0.01,0.01,2464,67,695,1357174,1060411,1208793,2700,904,56.0,1,29,18103,686392.29,7458798.21,-22.96862500920028,-43.18184442765806
0,1.0,0.01,2464,67,695,1357174,1060411,1208793,2700,830,56.0,1,29,18276,686392.29,7458798.21,-22.96862500920028,-43.18184442765806
1,3.0,0.01,2464,67,695,1357174,1060411,1208793,2700,385,53.0,1,84,6548,686392.29,7458798.21,-22.96862500920028,-43.18184442765806
0,2.0,0.01,2464,67,695,1357174,1060411,1208793,2700,484,53.0,1,58,5103,686392.29,7458798.21,-22.96862500920028,-43.18184442765806
0,1.0,0.01,2464,67,695,1357174,1060411,1208793,2700,573,53.0,1,31,10968,686392.29,7458798.21,-22.96862500920028,-43.18184442765806
1,3.0,0.01,2528,162,611,1357174,979446,1168310,2700,801,55.0,1,112,10357,686358.58,7458891.65,-22.967785123594428,-43.18218440644372
0,3.0,1.0,2528,162,611,1357174,979446,1168310,2700,425,53.0,1,112,5357,686358.58,7458891.65,-22.967785123594428,-43.18218440644372
0,3.0,1.0,1963,443,552,1274074,1360651,1317363,2300,360,54.0,1,134,3582,685624.51,7458583.31,-22.970651158412593,-43.189304962648414
1,3.0,1.0,3262,32,381,1524600,1133163,1328882,4100,792,55.0,1,153,13072,687180.89,7459218.6,-22.964740835809987,-43.17420605488515
1,3.0,1.0,1263,297,267,1221509,1645503,1433506,2500,509,53.0,1,133,5940,685415.89,7457913.85,-22.9767189418049,-43.19125872784812
1,3.0,0.01,1263,297,267,1221509,1645503,1433506,2500,484,53.0,1,133,5940,685415.89,7457913.85,-22.9767189418049,-43.19125872784812
1,3.0,0.01,1456,98,474,1259839,1134653,1197246,2900,525,53.0,1,166,4518,685683.89,7458028.83,-22.97565089804128,-43.18865922244117
1,3.0,1.0,1456,98,474,1259839,1134653,1197246,2900,525,53.0,1,208,6731,685683.89,7458028.83,-22.97565089804128,-43.18865922244117
0,1.0,0.01,2315,312,453,1124331,562549,843440,2100,567,54.0,1,40,8750,686022.41,7458819.23,-22.968476613742162,-43.18545354285421
0,1.0,0.01,3438,331,330,948250,1034339,991295,1850,425,53.0,1,42,5952,687092.64,7459504.63,-22.96216822854249,-43.17510119083271
0,0.01,0.01,3438,331,330,948250,1034339,991295,1850,484,53.0,1,42,5833,687092.64,7459504.63,-22.96216822854249,-43.17510119083271
1,0.01,0.01,3438,331,330,948250,1034339,991295,1850,385,53.0,1,42,2476,687092.64,7459504.63,-22.96216822854249,-43.17510119083271
0,0.01,0.01,2678,170,683,1083455,635390,859423,2000,445,53.0,1,30,8000,686491.17,7458988.29,-22.96689771551085,-43.180903251487386
0,1.0,0.01,2678,170,683,1083455,635390,859423,2000,567,53.0,1,31,5484,686491.17,7458988.29,-22.96689771551085,-43.180903251487386
1,1.0,0.01,3455,362,341,948250,1001964,975107,1850,425,55.0,1,36,3333,687081.37,7459532.96,-22.96191370707278,-43.17521450841815
1,1.0,0.01,3455,362,341,948250,1001964,975107,1850,509,55.0,1,30,3667,687081.37,7459532.96,-22.96191370707278,-43.17521450841815
1,1.0,0.01,3455,362,341,948250,1001964,975107,1850,918,58.0,1,36,11111,687081.37,7459532.96,-22.96191370707278,-43.17521450841815
1,1.0,0.01,3455,362,341,948250,1001964,975107,1850,920,58.0,1,30,13000,687081.37,7459532.96,-22.96191370707278,-43.17521450841815
0,2.0,1.0,621,409,215,1215942,1175438,1195690,2350,801,55.0,1,65,12308,685180.71,7457302.71,-22.982263097370037,-43.19347865945551
0,0.01,0.01,3256,112,399,1083455,1028801,1056128,2000,800,55.0,1,38,12105,687104.77,7459270.97,-22.96427655317079,-43.17495459971738
0,0.01,0.01,3256,112,399,1083455,1028801,1056128,2000,800,55.0,1,38,8421,687104.77,7459270.97,-22.96427655317079,-43.17495459971738
0,0.01,0.01,3256,112,399,1083455,1028801,1056128,2000,554,53.0,1,38,6053,687104.77,7459270.97,-22.96427655317079,-43.17495459971738
0,0.01,0.01,3256,112,399,1083455,1028801,1056128,2000,864,56.0,1,38,12105,687104.77,7459270.97,-22.96427655317079,-43.17495459971738
1,3.0,1.0,1306,229,306,1476163,1155267,1315715,2450,360,53.0,1,128,4609,685498.54,7457935.91,-22.976510547870674,-43.190455436020315
0,3.0,0.01,1306,229,306,1476163,1155267,1315715,2450,830,56.0,1,98,8929,685498.54,7457935.91,-22.976510547870674,-43.190455436020315
1,3.0,1.0,1823,32,804,1524600,2922751,2223676,4100,484,54.0,1,159,8491,685938.17,7458317.04,-22.973020266895844,-43.18621442427458
1,3.0,1.0,2243,515,403,1156319,1326343,1241331,2600,405,55.0,1,211,3697,685749.58,7458839.2,-22.968326784646088,-43.188116226100256
1,3.0,1.0,2433,37,719,1524600,1447740,1486170,4100,930,56.0,1,205,14146,686393.0001,7458761.3,-22.968958186670342,-43.18183304552504
1,2.0,1.0,1916,349,585,1274074,1378300,1326187,2450,940,56.0,1,130,10346,685689.8001,7458515.2,-22.97125883398934,-43.18866013188837
1,0.01,0.01,3334,161,330,948250,617009,782630,1850,918,57.0,1,30,13500,687140.67,7459341.29,-22.963637606048604,-43.174613088667755
0,0.01,0.01,3334,161,330,948250,617009,782630,1850,862,57.0,1,20,20500,687140.67,7459341.29,-22.963637606048604,-43.174613088667755
1,0.01,0.01,3334,161,330,948250,617009,782630,1850,425,54.0,1,30,4500,687140.67,7459341.29,-22.963637606048604,-43.174613088667755
0,0.01,0.01,3334,161,330,948250,617009,782630,1850,940,57.0,1,24,15417,687140.67,7459341.29,-22.963637606048604,-43.174613088667755
1,1.0,0.01,3334,161,330,948250,617009,782630,1850,930,57.0,1,35,13143,687140.67,7459341.29,-22.963637606048604,-43.174613088667755
1,0.01,0.01,3334,161,330,948250,617009,782630,1850,573,54.0,1,30,6000,687140.67,7459341.29,-22.963637606048604,-43.174613088667755
1,0.01,0.01,3334,161,330,948250,617009,782630,1850,801,56.0,1,30,13733,687140.67,7459341.29,-22.963637606048604,-43.174613088667755
1,0.01,0.01,3334,161,330,948250,617009,782630,1850,405,54.0,1,35,3840,687140.67,7459341.29,-22.963637606048604,-43.174613088667755
1,0.01,0.01,3334,161,330,948250,617009,782630,1850,918,57.0,1,35,14286,687140.67,7459341.29,-22.963637606048604,-43.174613088667755
0,0.01,0.01,3334,161,330,948250,617009,782630,1850,385,54.0,1,16,3750,687140.67,7459341.29,-22.963637606048604,-43.174613088667755
0,0.01,0.01,3334,161,330,948250,617009,782630,1850,525,54.0,1,16,6250,687140.67,7459341.29,-22.963637606048604,-43.174613088667755
1,0.01,0.01,3334,161,330,948250,617009,782630,1850,360,54.0,1,35,5714,687140.67,7459341.29,-22.963637606048604,-43.174613088667755
0,0.01,0.01,3434,362,365,948250,1055922,1002086,1850,864,57.0,1,26,13462,687057.3374,7459524.597,-22.961991916676542,-43.1754478165779
0,0.01,0.01,3434,362,365,948250,1055922,1002086,1850,792,56.0,1,26,11154,687057.3374,7459524.597,-22.961991916676542,-43.1754478165779
0,1.0,0.01,3434,362,365,948250,1055922,1002086,1850,509,54.0,1,26,6923,687057.3374,7459524.597,-22.961991916676542,-43.1754478165779
1,1.0,0.01,3434,362,365,948250,1055922,1002086,1850,792,56.0,1,32,10313,687057.3374,7459524.597,-22.961991916676542,-43.1754478165779
1,0.01,0.01,3434,362,365,948250,1055922,1002086,1850,904,57.0,1,26,11731,687057.3374,7459524.597,-22.961991916676542,-43.1754478165779
1,1.0,0.01,3434,362,365,948250,1055922,1002086,1850,445,54.0,1,23,8696,687057.3374,7459524.597,-22.961991916676542,-43.1754478165779
1,1.0,0.01,1579,525,196,1203742,1470763,1337253,2600,825,56.0,1,38,11868,685317.4001,7458251.69,-22.97367957637454,-43.19225971798197
1,1.0,0.01,1579,525,196,1203742,1470763,1337253,2600,567,53.0,1,41,8049,685317.4001,7458251.69,-22.97367957637454,-43.19225971798197
0,3.0,1.0,3269,339,523,1124331,1345878,1235105,1950,509,54.0,1,137,4745,686906.65,7459426.58,-22.962893829515327,-43.17690517581097
0,3.0,1.0,3269,339,523,1124331,1345878,1235105,1950,864,57.0,1,137,8982,686906.65,7459426.58,-22.962893829515327,-43.17690517581097
1,4.0,1.0,2254,635,365,1395924,1797685,1596805,1550,567,53.0,1,196,5102,685626.55,7458882.09,-22.967953262471447,-43.18932101183589
0,4.0,0.01,2254,635,365,1395924,1797685,1596805,1550,525,53.0,1,196,4439,685626.55,7458882.09,-22.967953262471447,-43.18932101183589
1,3.0,1.0,2269,424,413,1165764,1412266,1289015,2200,800,55.0,1,125,8400,685867.1,7458828.63,-22.968409097502214,-43.186969053429365
1,2.0,0.01,2820,363,582,1915512,1625314,1770413,2500,864,56.0,1,78,12308,686435.93,7459182.28,-22.96515238711168,-43.18146530427778
1,3.0,0.01,3483,468,370,830874,717770,774322,2200,554,54.0,1,109,5275,687005.31,7459617.13,-22.961162292900628,-43.17596630082408
1,3.0,0.01,3447,470,415,830874,658782,744828,2200,360,55.0,1,124,4018,686964.23,7459600.85,-22.96131389798075,-43.17636486346144
1,1.0,0.01,3121,318,669,1278457,1319443,1298950,2100,360,53.0,1,42,5714,686777.5601,7459333.28,-22.96375071708802,-43.17815254354866
1,3.0,0.01,3215,76,435,1031529,1210130,1120830,2500,445,53.0,1,93,3226,687095.07,7459226.27,-22.96468123456714,-43.175043759695605
1,3.0,1.0,1715,32,746,1524600,2922751,2223676,4100,920,56.0,1,250,12400,685873.27,7458228.39,-22.97382793398623,-43.18683658423544
1,3.0,0.01,1648,144,612,1207360,1459972,1333666,2500,405,48.0,1,149,3960,685736.05,7458215.26,-22.97396181049123,-43.18817304566321
1,2.0,0.01,2347,307,446,1124331,470289,797310,2100,360,49.0,1,63,5079,686053.09,7458840.84,-22.96827806847819,-43.18515699745617
0,2.0,0.01,2347,307,446,1124331,470289,797310,2100,445,49.0,1,63,5079,686053.09,7458840.84,-22.96827806847819,-43.18515699745617
0,1.0,0.01,3171,355,644,1124331,1179852,1152092,1950,509,47.0,1,31,6452,686791.42,7459383.57,-22.963295098455053,-43.178023490863104
0,1.0,0.01,3171,355,644,1124331,1179852,1152092,1950,425,47.0,1,35,3286,686791.42,7459383.57,-22.963295098455053,-43.178023490863104
1,1.0,0.01,3171,355,644,1124331,1179852,1152092,1950,484,47.0,1,35,5714,686791.42,7459383.57,-22.963295098455053,-43.178023490863104
0,1.0,0.01,3171,355,644,1124331,1179852,1152092,1950,930,50.0,1,31,15968,686791.42,7459383.57,-22.963295098455053,-43.178023490863104
0,1.0,0.01,3171,355,644,1124331,1179852,1152092,1950,862,50.0,1,31,14419,686791.42,7459383.57,-22.963295098455053,-43.178023490863104
0,1.0,0.01,3171,355,644,1124331,1179852,1152092,1950,920,50.0,1,31,14194,686791.42,7459383.57,-22.963295098455053,-43.178023490863104
0,1.0,0.01,3171,355,644,1124331,1179852,1152092,1950,360,47.0,1,31,4194,686791.42,7459383.57,-22.963295098455053,-43.178023490863104
0,1.0,0.01,3171,355,644,1124331,1179852,1152092,1950,904,50.0,1,31,13871,686791.42,7459383.57,-22.963295098455053,-43.178023490863104
1,1.0,0.01,3171,355,644,1124331,1179852,1152092,1950,573,47.0,1,35,6571,686791.42,7459383.57,-22.963295098455053,-43.178023490863104
0,1.0,0.01,2421,508,269,1472861,1235684,1354273,2300,509,46.0,1,31,6452,685904.34,7458976.6,-22.96706892597232,-43.18662376283818
1,3.0,0.01,1261,561,196,1782313,1695416,1738865,2800,360,48.0,1,88,5114,685149.11,7457944.44,-22.97647246374733,-43.19386385357518
0,3.0,0.01,1261,561,196,1782313,1695416,1738865,2800,484,48.0,1,100,5000,685149.11,7457944.44,-22.97647246374733,-43.19386385357518
1,3.0,0.01,1229,556,164,2068724,2136745,2102735,2450,573,48.0,1,98,4898,685142.98,7457912.64,-22.97676026702139,-43.19391981212742
1,3.0,0.01,2140,595,390,1472861,2144823,1808842,2300,525,47.0,1,94,5585,685583.81,7458774.46,-22.968929815501625,-43.189724811668405
0,2.0,1.0,762,334,98,1159555,1259595,1209575,990,360,47.0,1,90,4011,685260.01,7457434.45,-22.981064790711898,-43.19272117601975
1,1.0,0.01,2541,1069,132,1395924,1281048,1338486,1550,825,52.0,1,41,10732,685342.72,7459215.73,-22.96497247758544,-43.19212861095216
1,1.0,0.01,2541,1069,132,1395924,1281048,1338486,1550,554,49.0,1,41,7073,685342.72,7459215.73,-22.96497247758544,-43.19212861095216
1,3.0,0.01,1864,471,432,1406617,1077309,1241963,2500,842,49.0,1,136,6250,685530.54,7458503.66,-22.97138079550103,-43.190211673423654
0,3.0,0.01,1864,471,432,1406617,1077309,1241963,2500,484,46.0,1,114,4386,685530.54,7458503.66,-22.97138079550103,-43.190211673423654
1,3.0,1.0,1747,32,761,1524600,2922751,2223676,4100,385,46.0,1,230,8913,685891.4001,7458254.98,-22.973585828946987,-43.186663000318404
