Posicao;Quartos;Vagas;DistIpanema;DistPraia;DistFavela;RendaMedia;RendaMovel;RendaMovelRua;Vu2009;Mes;Idade;Tipologia;AreaConstruida;VAL_UNIT;X;Y
0;2;1;3611;495;237;807780;1225998;1016889;2200;405;20;3;72;5278;687115.82;7459698.14
0;1;1;3611;495;237;807780;1225998;1016889;2200;385;20;3;55;4545;687115.82;7459698.14
1;1;0.01;3611;495;237;807780;1225998;1016889;2200;525;21;3;55;6182;687115.82;7459698.14
1;2;0.01;3611;495;237;807780;1225998;1016889;2200;405;21;3;72;2240;687115.82;7459698.14
0;1;0.01;3611;495;237;807780;1225998;1016889;2200;385;20;3;74;4730;687115.82;7459698.14
0;1;0.01;3611;495;237;807780;1225998;1016889;2200;425;21;3;55;3636;687115.82;7459698.14
0;1;0.01;3611;495;237;807780;1225998;1016889;2200;405;21;3;56;4464;687115.82;7459698.14
0;2;0.01;3611;495;237;807780;1225998;1016889;2200;792;22;3;74;12838;687115.82;7459698.14
0;1;2;2409;482;290;1472861;1211386;1342124;2300;509;21;1;67;6269;685922.3887;7458958.408
0;1;2;2409;482;290;1472861;1211386;1342124;2300;405;21;1;67;4776;685922.3887;7458958.408
1;3;0.01;2800;440;480;1472861;1771347;1622104;2300;801;24;1;104;11538;686335.67;7459209.11
1;3;0.01;446;171;625;1404545;791917;1098231;2600;918;24;1;94;19894;685497.18;7456933.55
1;2;3;2591;1017;181;1803724;2016761;1910243;2350;360;21;1;113;3186;685454.2001;7459254.1
0;2;1;1574;555;164;1496791;1647772;1572282;2500;930;23;3;65;14538;685282.8753;7458250.088
1;2;1;3439;440;407;830874;894734;862804;2200;554;20;1;83;6566;686985.12;7459577.79
0;1;0.01;1548;613;111;1286868;1420861;1353865;1850;904;75;1;34;14971;685209.1705;7458230.248
0;2;1;1548;613;111;1286868;1420861;1353865;1850;904;75;1;71;13521;685209.1705;7458230.248
1;1;0.01;1565;702;44;1286868;999741;1143305;1850;904;75;1;57;13912;685119.58;7458248.83
1;2;0.01;1565;702;44;1286868;999741;1143305;1850;904;75;1;108;12907;685119.58;7458248.83
1;1;1;1565;702;44;1286868;999741;1143305;1850;920;75;1;57;14211;685119.58;7458248.83
1;3;0.01;1565;702;44;1286868;999741;1143305;1850;904;75;1;133;13534;685119.58;7458248.83
1;1;1;1565;702;44;1286868;999741;1143305;1850;864;75;1;65;13646;685119.58;7458248.83
0;2;2;2650;419;381;1357174;1650214;1503694;2500;842;17;1;74;13108;686211.6;7459102.2
0;2;2;2650;419;381;1357174;1650214;1503694;2500;554;14;1;72;6944;686211.6;7459102.2
0;2;2;2650;419;381;1357174;1650214;1503694;2500;484;14;1;74;7568;686211.6;7459102.2
0;1;0.01;791;445;47;1056413;1199919;1128166;800;825;17;1;49;5816;685153.1;7457474.12
0;4;3;2442;894;189;1783469;1696269;1739869;2300;920;12;1;166;13253;685475.4576;7459100.927
1;2;2;2853;530;436;1915512;2246429;2080971;2450;930;12;1;156;13974;686292.3707;7459288.323
1;1;0.01;1669;69;693;1447740;1271491;1359616;2700;385;7;1;43;6977;685816.01;7458204.55
1;1;0.01;1669;69;693;1447740;1271491;1359616;2700;405;7;1;48;3750;685816.01;7458204.55
0;1;0.01;1669;69;693;1447740;1271491;1359616;2700;573;7;1;37;7568;685816.01;7458204.55
0;1;0.01;1669;69;693;1447740;1271491;1359616;2700;573;7;1;37;6216;685816.01;7458204.55
0;1;0.01;1669;69;693;1447740;1271491;1359616;2700;445;7;1;44;7773;685816.01;7458204.55
0;1;0.01;1669;69;693;1447740;1271491;1359616;2700;862;10;1;44;15909;685816.01;7458204.55
1;3;2;2564;949;183;1803724;1724790;1764257;2350;425;7;1;124;5726;685515.45;7459218.86
1;2;2;2391;856;182;1395924;2123522;1759723;1550;792;9;1;96;13750;685479.2401;7459049.26
1;1;0.01;1163;377;143;969501;996033;982767;1750;509;6;3;54;5556;685305.1601;7457833.15
1;1;0.01;1163;377;143;969501;996033;982767;1750;862;9;3;52;13462;685305.1601;7457833.15
1;2;0.01;1163;377;143;969501;996033;982767;1750;445;6;3;52;7500;685305.1601;7457833.15
1;1;1;1163;377;143;969501;996033;982767;1750;573;6;3;52;8365;685305.1601;7457833.15
1;2;2;604;542;106;1056413;1252054;1154234;800;360;5;1;81;2716;685047.79;7457283.27
0;2;2;2866;562;416;1915512;2101848;2008680;2450;554;2;1;75;8533;686269.46;7459312.08
1;2;2;2866;562;416;1915512;2101848;2008680;2450;360;2;1;114;4210;686269.46;7459312.08
1;2;2;2488;1030;106;1395924;1396219;1396072;1550;509;0.01;1;95;4232;685346.97;7459162.11
1;2;2;2488;1030;106;1395924;1396219;1396072;1550;509;0.01;1;95;6316;685346.97;7459162.11
1;2;2;2488;1030;106;1395924;1396219;1396072;1550;445;0.01;1;113;6785;685346.97;7459162.11
1;2;2;2488;1030;106;1395924;1396219;1396072;1550;445;0.01;1;101;6771;685346.97;7459162.11
